idx,symbol,company_name,sector,year,quarter,t_day,session,base_date,base_price,t30_date,t30_price,t30_change,predicted,confidence,hit_result,status,elapsed_seconds,error
680,FSLR,First Solar,Energy,2023,2,2023-07-28,AMC,2023-07-31,207.4,2023-09-12,180.94,-12.76,UP,0.8,MISS,success,95.8,
681,FTNT,Fortinet,Technology,2023,2,2023-08-04,AMC,2023-08-07,57.7,2023-09-19,60.44,4.75,DOWN,0.2,MISS,success,95.5,
682,FTV,Fortive,Technology,2023,2,2023-07-27,AMC,2023-07-28,58.03,2023-09-11,59.16,1.95,UP,0.8,HIT,success,76.5,
683,GD,General Dynamics,Industrials,2023,2,2023-07-26,BMO,2023-07-26,222.78,2023-09-07,218.69,-1.84,UP,0.7,MISS,success,77.0,
684,GDDY,GoDaddy,Technology,2023,2,2023-08-04,AMC,2023-08-07,70.86,2023-09-19,75.0,5.84,UP,0.7,HIT,success,70.0,
685,GE,GE Aerospace,Industrials,2023,2,2023-07-25,BMO,2023-07-25,93.44,2023-09-06,89.87,-3.82,UP,0.8,MISS,success,70.6,
686,GEHC,GE HealthCare,Healthcare,2023,2,2023-07-25,UNKNOWN,2023-07-26,77.43,2023-09-07,65.9,-14.89,UP,0.8,MISS,success,71.6,
687,GEN,Gen Digital,Technology,2023,2,2022-11-09,AMC,2022-11-10,22.63,2022-12-23,21.3,-5.88,NEUTRAL,0.6,SKIP,success,69.5,
688,GILD,Gilead Sciences,Healthcare,2023,2,2023-08-04,AMC,2023-08-07,80.67,2023-09-19,75.77,-6.07,UP,0.7,MISS,success,74.1,
689,GIS,General Mills,Consumer Defensive,2023,2,2022-12-20,BMO,2022-12-20,83.13,2023-02-03,75.48,-9.2,UP,0.7,MISS,success,81.1,
690,GL,Globe Life,Financial Services,2023,2,2023-07-27,BMO,2023-07-27,111.13,2023-09-08,109.16,-1.77,UP,0.7,MISS,success,80.5,
691,GLW,Corning Inc.,Technology,2023,2,2023-07-25,BMO,2023-07-25,34.0,2023-09-06,31.86,-6.29,UP,0.7,MISS,success,70.2,
692,GM,General Motors,Consumer Cyclical,2023,2,2023-07-25,BMO,2023-07-25,37.92,2023-09-06,32.82,-13.45,UP,0.8,MISS,success,69.2,
693,GNRC,Generac,Industrials,2023,2,2023-08-02,BMO,2023-08-02,115.95,2023-09-14,111.92,-3.48,DOWN,0.2,HIT,success,101.1,
694,GOOG,Alphabet Inc. (Class C),Communication Services,2023,2,2023-07-26,AMC,2023-07-27,129.87,2023-09-08,137.2,5.64,UP,0.8,HIT,success,76.1,
695,GOOGL,Alphabet Inc. (Class A),Communication Services,2023,2,2023-07-26,AMC,2023-07-27,129.4,2023-09-08,136.38,5.39,UP,0.8,HIT,success,64.3,
696,GPC,Genuine Parts Company,Consumer Cyclical,2023,2,2023-07-20,BMO,2023-07-20,155.17,2023-08-31,153.73,-0.93,UP,0.7,MISS,success,77.1,
697,GPN,Global Payments,Industrials,2023,2,2023-08-01,BMO,2023-08-01,120.75,2023-09-13,125.81,4.19,UP,0.8,HIT,success,76.2,
698,GRMN,Garmin,Technology,2023,2,2023-08-02,BMO,2023-08-02,107.73,2023-09-14,106.57,-1.08,UP,0.7,MISS,success,69.8,
699,GS,Goldman Sachs,Financial Services,2023,2,2023-07-19,BMO,2023-07-19,340.55,2023-08-30,328.58,-3.51,DOWN,0.3,HIT,success,95.4,
700,GWW,W. W. Grainger,Industrials,2023,2,2023-07-27,BMO,2023-07-27,724.67,2023-09-08,689.93,-4.79,UP,0.8,MISS,success,68.6,
701,HAL,Halliburton,Energy,2023,2,2023-07-19,BMO,2023-07-19,37.01,2023-08-30,38.91,5.13,UP,0.8,HIT,success,686.7,
702,HAS,Hasbro,Consumer Cyclical,2023,2,2023-08-03,BMO,2023-08-03,65.09,2023-09-15,66.37,1.97,DOWN,0.3,MISS,success,71.2,
703,HBAN,Huntington Bancshares,Financial Services,2023,2,2023-07-21,BMO,2023-07-21,11.78,2023-09-01,11.22,-4.75,UP,0.7,MISS,success,71.6,
704,HCA,HCA Healthcare,Healthcare,2023,2,2023-07-27,BMO,2023-07-27,276.32,2023-09-08,273.58,-0.99,UP,0.8,MISS,success,75.2,
705,HD,Home Depot (The),Consumer Cyclical,2023,2,2023-08-15,BMO,2023-08-15,332.14,2023-09-27,301.82,-9.13,UP,0.7,MISS,success,71.8,
706,HIG,Hartford (The),Financial Services,2023,2,2023-07-28,BMO,2023-07-28,72.24,2023-09-11,71.17,-1.48,UP,0.6,MISS,success,102.5,
707,HII,Huntington Ingalls Industries,Industrials,2023,2,2023-08-03,BMO,2023-08-03,226.26,2023-09-15,211.65,-6.46,DOWN,0.3,HIT,success,75.8,
708,HLT,Hilton Worldwide,Consumer Cyclical,2023,2,2023-07-26,BMO,2023-07-26,150.26,2023-09-07,148.36,-1.26,UP,0.8,MISS,success,69.6,
709,HOLX,Hologic,Healthcare,2023,2,2023-05-02,AMC,2023-05-03,84.09,2023-06-15,81.04,-3.63,UP,0.8,MISS,success,89.5,
710,HON,Honeywell,Industrials,2023,2,2023-07-27,BMO,2023-07-27,196.41,2023-09-08,184.52,-6.05,UP,0.7,MISS,success,66.3,
711,HOOD,"Robinhood Markets, Inc.",Financial Services,2023,2,2023-08-03,AMC,2023-08-04,11.28,2023-09-18,10.6,-6.03,UP,0.8,MISS,success,66.5,
712,HPE,Hewlett Packard Enterprise,Technology,2023,2,2023-05-31,AMC,2023-06-01,14.67,2023-07-17,17.05,16.22,NEUTRAL,0.6,SKIP,success,89.1,
713,HPQ,HP Inc.,Technology,2023,2,2023-05-31,AMC,2023-06-01,29.42,2023-07-17,32.82,11.56,UP,0.7,HIT,success,68.6,
714,HRL,Hormel Foods,Consumer Defensive,2023,2,2023-06-01,BMO,2023-06-01,40.2,2023-07-17,39.39,-2.01,NEUTRAL,0.4,SKIP,success,64.6,
715,HSIC,Henry Schein,Healthcare,2023,2,2023-08-07,BMO,2023-08-07,75.87,2023-09-19,73.86,-2.65,DOWN,0.3,HIT,success,74.2,
716,HST,Host Hotels & Resorts,Real Estate,2023,2,2023-08-04,AMC,2023-08-07,16.79,2023-09-19,16.32,-2.8,DOWN,0.3,HIT,success,68.8,
717,HSY,Hershey Company (The),Consumer Defensive,2023,2,2023-07-27,BMO,2023-07-27,233.56,2023-09-08,209.03,-10.5,DOWN,0.3,HIT,success,62.6,
718,HUBB,Hubbell Incorporated,Industrials,2023,2,2023-07-25,BMO,2023-07-25,318.52,2023-09-06,316.92,-0.5,UP,0.8,MISS,success,82.5,
719,HUM,Humana,Healthcare,2023,2,2023-08-02,BMO,2023-08-02,483.75,2023-09-14,471.57,-2.52,UP,0.7,MISS,success,69.3,
720,HWM,Howmet Aerospace,Industrials,2023,2,2023-08-01,BMO,2023-08-01,48.99,2023-09-13,47.08,-3.9,UP,0.8,MISS,success,75.9,
721,IBKR,Interactive Brokers Group,Financial Services,2023,2,2023-07-19,AMC,2023-07-20,20.89,2023-08-31,22.77,9.0,UP,0.7,HIT,success,69.6,
722,IBM,IBM,Technology,2023,2,2023-07-19,UNKNOWN,2023-07-20,138.38,2023-08-31,146.83,6.11,UP,0.7,HIT,success,84.5,
723,ICE,Intercontinental Exchange,Financial Services,2023,2,2023-08-03,BMO,2023-08-03,112.07,2023-09-15,115.72,3.26,UP,0.7,HIT,success,67.0,
724,IDXX,Idexx Laboratories,Healthcare,2023,2,2023-08-01,BMO,2023-08-01,532.3,2023-09-13,458.29,-13.9,UP,0.8,MISS,success,67.1,
725,IEX,IDEX Corporation,Industrials,2023,2,2023-07-27,BMO,2023-07-27,218.82,2023-09-08,216.09,-1.25,DOWN,0.2,HIT,success,75.0,
726,IFF,International Flavors & Fragrances,Basic Materials,2023,2,2023-08-09,AMC,2023-08-10,63.26,2023-09-22,67.84,7.24,DOWN,0.2,MISS,success,82.2,
727,INCY,Incyte,Healthcare,2023,2,2023-08-01,BMO,2023-08-01,63.69,2023-09-13,63.1,-0.93,UP,0.8,MISS,success,74.3,
728,INTC,Intel,Technology,2023,2,2023-07-28,AMC,2023-07-31,35.77,2023-09-12,38.86,8.64,UP,0.8,HIT,success,77.3,
729,INTU,Intuit,Technology,2023,2,2023-02-24,AMC,2023-02-27,412.62,2023-04-11,437.5,6.03,UP,0.8,HIT,success,73.7,
730,INVH,Invitation Homes,Real Estate,2023,2,2023-07-27,BMO,2023-07-27,34.89,2023-09-08,33.88,-2.89,UP,0.7,MISS,success,71.8,
731,IP,International Paper,Consumer Cyclical,2023,2,2023-07-27,BMO,2023-07-27,35.4,2023-09-08,34.63,-2.18,NEUTRAL,0.6,SKIP,success,74.1,
732,IPG,Interpublic Group of Companies (The),Communication Services,2023,2,2023-07-21,BMO,2023-07-21,32.87,2023-09-01,32.6,-0.82,DOWN,0.2,HIT,success,76.2,
733,IQV,IQVIA,Healthcare,2023,2,2023-08-01,BMO,2023-08-01,219.13,2023-09-13,216.6,-1.15,DOWN,0.3,HIT,success,76.3,
734,IR,Ingersoll Rand,Industrials,2023,2,2023-08-03,BMO,2023-08-03,67.12,2023-09-15,65.9,-1.82,UP,0.8,MISS,success,70.0,
735,IRM,Iron Mountain,Real Estate,2023,2,2023-08-03,BMO,2023-08-03,59.8,2023-09-15,62.85,5.1,UP,0.8,HIT,success,72.9,
736,ISRG,Intuitive Surgical,Healthcare,2023,2,2023-07-21,AMC,2023-07-24,323.56,2023-09-05,307.68,-4.91,UP,0.8,MISS,success,74.6,
737,IT,Gartner,Technology,2023,2,2023-08-01,BMO,2023-08-01,343.92,2023-09-13,353.19,2.7,UP,0.7,HIT,success,81.3,
738,ITW,Illinois Tool Works,Industrials,2023,2,2023-08-01,BMO,2023-08-01,251.85,2023-09-13,237.91,-5.54,UP,0.8,MISS,success,69.9,
739,IVZ,Invesco,Financial Services,2023,2,2023-07-25,BMO,2023-07-25,16.62,2023-09-06,15.55,-6.44,UP,0.7,MISS,success,80.1,
740,J,Jacobs Solutions,Industrials,2023,2,2023-05-09,BMO,2023-05-09,98.15,2023-06-22,96.18,-2.01,UP,0.8,MISS,success,78.4,
741,JBHT,J.B. Hunt,Industrials,2023,2,2023-07-19,AMC,2023-07-20,192.05,2023-08-31,187.88,-2.17,DOWN,0.2,HIT,success,64.8,
742,JBL,Jabil,Technology,2023,2,2023-03-16,BMO,2023-03-16,78.37,2023-04-28,78.15,-0.28,UP,0.7,MISS,success,75.9,
743,JCI,Johnson Controls,Industrials,2023,2,2023-05-05,BMO,2023-05-05,62.09,2023-06-20,65.7,5.81,UP,0.8,HIT,success,72.6,
744,JKHY,Jack Henry & Associates,Technology,2023,2,2023-02-08,BMO,2023-02-08,164.54,2023-03-23,146.68,-10.85,DOWN,0.3,HIT,success,72.3,
745,JNJ,Johnson & Johnson,Healthcare,2023,2,2023-07-20,BMO,2023-07-20,168.38,2023-08-31,161.68,-3.98,UP,0.7,MISS,success,96.8,
746,JPM,JPMorgan Chase,Financial Services,2023,2,2023-07-14,BMO,2023-07-14,149.77,2023-08-25,147.05,-1.82,UP,0.8,MISS,success,82.0,
747,K,Kellanova,Consumer Defensive,2023,2,2023-08-03,BMO,2023-08-03,62.16,2023-09-15,56.26,-9.49,UP,0.7,MISS,success,85.6,
748,KDP,Keurig Dr Pepper,Consumer Defensive,2023,2,2023-07-27,BMO,2023-07-27,33.76,2023-09-08,33.36,-1.18,UP,0.7,MISS,success,83.8,
749,KEY,KeyCorp,Financial Services,2023,2,2023-07-20,BMO,2023-07-20,11.88,2023-08-31,11.33,-4.63,DOWN,0.3,HIT,success,81.4,
750,KEYS,Keysight Technologies,Technology,2023,2,2023-05-17,AMC,2023-05-18,157.72,2023-07-03,166.98,5.87,NEUTRAL,0.6,SKIP,success,66.7,
751,KHC,Kraft Heinz,Consumer Defensive,2023,2,2023-08-02,UNKNOWN,2023-08-03,35.57,2023-09-15,33.45,-5.96,NEUTRAL,0.6,SKIP,success,59.9,
752,KIM,Kimco Realty,Real Estate,2023,2,2023-07-27,BMO,2023-07-27,20.17,2023-09-08,18.58,-7.88,UP,0.7,MISS,success,79.0,
753,KKR,KKR,Financial Services,2023,2,2023-08-08,AMC,2023-08-09,61.57,2023-09-21,61.38,-0.31,UP,0.8,MISS,success,70.9,
754,KLAC,KLA Corporation,Technology,2023,2,2023-01-27,AMC,2023-01-30,387.68,2023-03-14,379.02,-2.23,NEUTRAL,0.4,SKIP,success,68.5,
755,KMB,Kimberly-Clark,Consumer Defensive,2023,2,2023-07-25,UNKNOWN,2023-07-26,131.89,2023-09-07,127.13,-3.61,UP,0.8,MISS,success,70.6,
756,KMI,Kinder Morgan,Energy,2023,2,2023-07-19,UNKNOWN,2023-07-20,17.64,2023-08-31,17.22,-2.38,NEUTRAL,0.6,SKIP,success,75.9,
757,KO,Coca-Cola Company (The),Consumer Defensive,2023,2,2023-07-26,BMO,2023-07-26,63.05,2023-09-07,58.33,-7.49,UP,0.8,MISS,success,62.4,
758,KR,Kroger,Consumer Defensive,2023,2,2022-09-09,BMO,2022-09-09,51.94,2022-10-21,43.63,-16.0,UP,0.8,MISS,success,81.6,
759,KVUE,Kenvue,Consumer Defensive,2023,2,2023-07-20,BMO,2023-07-20,24.51,2023-08-31,23.05,-5.96,UP,0.7,MISS,success,72.3,
760,L,Loews Corporation,Financial Services,2023,2,2023-07-31,BMO,2023-07-31,62.65,2023-09-12,64.01,2.17,UP,0.7,HIT,success,75.1,
761,LDOS,Leidos,Technology,2023,2,2023-08-01,BMO,2023-08-01,99.98,2023-09-13,95.03,-4.95,UP,0.7,MISS,success,68.7,
762,LEN,Lennar,Consumer Cyclical,2023,2,2023-06-15,BMO,2023-06-15,119.81,2023-07-31,126.83,5.86,UP,0.8,HIT,success,84.9,
763,LH,LabCorp,Healthcare,2023,2,2023-07-27,BMO,2023-07-27,216.05,2023-09-08,203.31,-5.9,UP,0.7,MISS,success,664.3,
764,LHX,L3Harris,Industrials,2023,2,2023-07-27,BMO,2023-07-27,189.76,2023-09-08,167.94,-11.5,UP,0.8,MISS,success,75.6,
765,LII,Lennox International,Industrials,2023,2,2023-07-27,BMO,2023-07-27,356.46,2023-09-08,387.24,8.63,UP,0.8,HIT,success,84.7,
766,LIN,Linde plc,Basic Materials,2023,2,2023-07-27,BMO,2023-07-27,384.63,2023-09-08,386.81,0.57,UP,0.8,HIT,success,67.8,
767,LKQ,LKQ Corporation,Consumer Cyclical,2023,2,2023-07-27,BMO,2023-07-27,55.15,2023-09-08,50.46,-8.5,UP,0.7,MISS,success,72.2,
768,LLY,Lilly (Eli),Healthcare,2023,2,2023-08-08,BMO,2023-08-08,521.6,2023-09-20,569.64,9.21,UP,0.9,HIT,success,80.9,
769,LMT,Lockheed Martin,Industrials,2023,2,2023-07-18,BMO,2023-07-18,455.7,2023-08-29,448.4,-1.6,UP,0.7,MISS,success,69.1,
770,LNT,Alliant Energy,Utilities,2023,2,2023-08-04,BMO,2023-08-04,51.3,2023-09-18,52.19,1.73,NEUTRAL,0.6,SKIP,success,70.4,
771,LOW,Lowe's,Consumer Cyclical,2023,2,2023-08-22,BMO,2023-08-22,225.74,2023-10-04,199.59,-11.58,UP,0.7,MISS,success,97.0,
772,LRCX,Lam Research,Technology,2023,2,2023-01-26,AMC,2023-01-27,48.29,2023-03-13,47.7,-1.22,DOWN,0.2,HIT,success,99.6,
773,LULU,Lululemon Athletica,Consumer Cyclical,2023,2,2023-09-01,AMC,2023-09-05,401.81,2023-10-17,412.94,2.77,UP,0.9,HIT,success,74.9,
774,LUV,Southwest Airlines,Industrials,2023,2,2023-07-27,BMO,2023-07-27,33.02,2023-09-08,29.53,-10.57,UP,0.7,MISS,success,78.0,
775,LVS,Las Vegas Sands,Consumer Cyclical,2023,2,2023-07-20,AMC,2023-07-21,55.97,2023-09-01,54.93,-1.86,UP,0.8,MISS,success,87.7,
776,LW,Lamb Weston,Consumer Defensive,2023,2,2023-01-05,BMO,2023-01-05,96.03,2023-02-17,100.48,4.63,UP,0.8,HIT,success,67.8,
777,LYB,LyondellBasell,Basic Materials,2023,2,2023-08-04,UNKNOWN,2023-08-07,98.35,2023-09-19,97.91,-0.45,DOWN,0.3,HIT,success,65.9,
778,LYV,Live Nation Entertainment,Communication Services,2023,2,2023-07-28,AMC,2023-07-31,87.75,2023-09-12,81.65,-6.95,UP,0.8,MISS,success,66.1,
779,MA,Mastercard,Financial Services,2023,2,2023-07-27,BMO,2023-07-27,394.5,2023-09-08,414.84,5.16,UP,0.8,HIT,success,65.7,
780,MAA,Mid-America Apartment Communities,Real Estate,2023,2,2023-07-27,BMO,2023-07-27,149.45,2023-09-08,137.9,-7.73,UP,0.7,MISS,success,65.0,
781,MAR,Marriott International,Consumer Cyclical,2023,2,2023-08-01,UNKNOWN,2023-08-02,203.51,2023-09-14,204.21,0.34,UP,0.8,HIT,success,70.3,
782,MAS,Masco,Industrials,2023,2,2023-07-27,BMO,2023-07-27,62.01,2023-09-08,56.23,-9.32,UP,0.8,MISS,success,657.9,
783,MCD,McDonald's,Consumer Cyclical,2023,2,2023-07-27,BMO,2023-07-27,295.19,2023-09-08,279.22,-5.41,UP,0.8,MISS,success,67.0,
784,MCHP,Microchip Technology,Technology,2023,2,2022-11-04,AMC,2022-11-07,65.53,2022-12-20,71.22,8.68,UP,0.8,HIT,success,71.8,
785,MCK,McKesson Corporation,Healthcare,2023,2,2022-11-02,AMC,2022-11-03,397.58,2022-12-16,372.64,-6.27,UP,0.7,MISS,success,80.4,
786,MCO,Moody's Corporation,Financial Services,2023,2,2023-07-25,UNKNOWN,2023-07-26,359.25,2023-09-07,342.12,-4.77,UP,0.8,MISS,success,65.9,
787,MDLZ,Mondelez International,Consumer Defensive,2023,2,2023-07-28,AMC,2023-07-31,74.13,2023-09-12,71.06,-4.14,UP,0.8,MISS,success,75.0,
788,MDT,Medtronic,Healthcare,2023,2,2022-11-22,BMO,2022-11-22,77.93,2023-01-06,80.86,3.76,DOWN,0.2,MISS,success,70.0,
789,MET,MetLife,Financial Services,2023,2,2023-08-03,BMO,2023-08-03,64.42,2023-09-15,65.65,1.91,NEUTRAL,0.6,SKIP,success,90.5,
790,META,Meta Platforms,Communication Services,2023,2,2023-07-27,AMC,2023-07-28,325.48,2023-09-11,307.56,-5.51,UP,0.8,MISS,success,64.9,
791,MGM,MGM Resorts,Consumer Cyclical,2023,2,2023-08-03,AMC,2023-08-04,44.99,2023-09-18,40.29,-10.45,UP,0.8,MISS,success,83.9,
792,MHK,Mohawk Industries,Consumer Cyclical,2023,2,2023-07-28,BMO,2023-07-28,107.06,2023-09-11,93.42,-12.74,NEUTRAL,0.6,SKIP,success,81.9,
793,MKC,McCormick & Company,Consumer Defensive,2023,2,2023-06-29,BMO,2023-06-29,86.78,2023-08-11,86.43,-0.4,UP,0.8,MISS,success,83.9,
794,MLM,Martin Marietta Materials,Basic Materials,2023,2,2023-07-27,UNKNOWN,2023-07-28,448.73,2023-09-11,439.07,-2.15,UP,0.8,MISS,success,74.8,
795,MMC,Marsh McLennan,Financial Services,2023,2,2023-07-20,BMO,2023-07-20,189.2,2023-08-31,194.99,3.06,UP,0.8,HIT,success,112.2,
796,MMM,3M,Industrials,2023,2,2023-07-25,BMO,2023-07-25,91.83,2023-09-06,88.93,-3.16,UP,0.7,MISS,success,78.3,
797,MNST,Monster Beverage,Consumer Defensive,2023,2,2023-08-04,AMC,2023-08-07,58.49,2023-09-19,56.01,-4.24,UP,0.8,MISS,success,79.6,
798,MO,Altria,Consumer Defensive,2023,2,2023-08-01,BMO,2023-08-01,45.18,2023-09-13,44.75,-0.95,NEUTRAL,0.6,SKIP,success,66.2,
799,MOH,Molina Healthcare,Healthcare,2023,2,2023-07-27,BMO,2023-07-27,307.34,2023-09-08,320.47,4.27,UP,0.8,HIT,success,70.2,
800,MOS,Mosaic Company (The),Basic Materials,2023,2,2023-08-02,BMO,2023-08-02,40.73,2023-09-14,38.84,-4.64,UP,0.7,MISS,success,66.5,
801,MPC,Marathon Petroleum,Energy,2023,2,2023-08-01,BMO,2023-08-01,134.94,2023-09-13,155.48,15.22,UP,0.7,HIT,success,84.3,
802,MPWR,Monolithic Power Systems,Technology,2023,2,2023-07-31,UNKNOWN,2023-08-01,550.29,2023-09-13,470.36,-14.53,DOWN,0.3,HIT,success,69.2,
803,MRK,Merck & Co.,Healthcare,2023,2,2023-08-01,BMO,2023-08-01,105.28,2023-09-13,107.81,2.4,UP,0.8,HIT,success,79.5,
804,MRNA,Moderna,Healthcare,2023,2,2023-08-03,BMO,2023-08-03,109.95,2023-09-15,114.59,4.22,DOWN,0.3,MISS,success,65.0,
805,MS,Morgan Stanley,Financial Services,2023,2,2023-07-18,BMO,2023-07-18,91.94,2023-08-29,85.55,-6.95,NEUTRAL,0.6,SKIP,success,77.8,
806,MSCI,MSCI,Financial Services,2023,2,2023-07-25,BMO,2023-07-25,548.2,2023-09-06,541.84,-1.16,UP,0.7,MISS,success,98.4,
807,MSFT,Microsoft,Technology,2023,2,2023-01-25,AMC,2023-01-26,248.0,2023-03-10,248.59,0.24,DOWN,0.3,MISS,success,83.3,
808,MSI,Motorola Solutions,Technology,2023,2,2023-08-04,AMC,2023-08-07,280.41,2023-09-19,285.8,1.92,UP,0.8,HIT,success,73.0,
809,MTB,M&T Bank,Financial Services,2023,2,2023-07-19,BMO,2023-07-19,138.1,2023-08-30,126.43,-8.45,DOWN,0.3,HIT,success,77.8,
810,MTCH,Match Group,Communication Services,2023,2,2023-08-02,BMO,2023-08-02,45.75,2023-09-14,44.04,-3.74,UP,0.8,MISS,success,70.2,
811,MTD,Mettler Toledo,Healthcare,2023,2,2023-07-28,AMC,2023-07-31,1257.47,2023-09-12,1121.32,-10.83,DOWN,0.2,HIT,success,84.5,
812,MU,Micron Technology,Technology,2023,2,2023-03-29,AMC,2023-03-30,63.09,2023-05-12,60.92,-3.44,UP,0.7,MISS,success,73.1,
813,NCLH,Norwegian Cruise Line Holdings,Consumer Cyclical,2023,2,2023-08-01,BMO,2023-08-01,19.41,2023-09-13,16.35,-15.77,UP,0.8,MISS,success,82.7,
814,NDAQ,"Nasdaq, Inc.",Financial Services,2023,2,2023-07-19,BMO,2023-07-19,50.43,2023-08-30,52.66,4.42,NEUTRAL,0.4,SKIP,success,67.1,
815,NDSN,Nordson Corporation,Industrials,2023,2,2023-05-23,BMO,2023-05-23,219.58,2023-07-07,242.29,10.34,DOWN,0.3,MISS,success,81.2,
816,NEE,NextEra Energy,Utilities,2023,2,2023-07-25,BMO,2023-07-25,75.44,2023-09-06,65.69,-12.92,UP,0.7,MISS,success,77.0,
817,NEM,Newmont,Basic Materials,2023,2,2023-07-20,BMO,2023-07-20,42.45,2023-08-31,39.42,-7.14,DOWN,0.3,HIT,success,76.5,
818,NFLX,Netflix,Communication Services,2023,2,2023-07-20,AMC,2023-07-21,42.75,2023-09-01,43.99,2.9,UP,0.7,HIT,success,74.9,
819,NI,NiSource,Utilities,2023,2,2023-08-02,BMO,2023-08-02,27.71,2023-09-14,27.74,0.11,UP,0.8,HIT,success,75.0,
820,NKE,"Nike, Inc.",Consumer Cyclical,2023,2,2022-12-21,AMC,2022-12-22,116.71,2023-02-07,125.33,7.39,UP,0.8,HIT,success,74.0,
821,NOC,Northrop Grumman,Industrials,2023,2,2023-07-27,BMO,2023-07-27,445.31,2023-09-08,422.72,-5.07,UP,0.8,MISS,success,84.2,
822,NOW,ServiceNow,Technology,2023,2,2023-07-27,AMC,2023-07-28,569.54,2023-09-11,605.94,6.39,UP,0.8,HIT,success,69.3,
823,NRG,NRG Energy,Utilities,2023,2,2023-08-08,BMO,2023-08-08,36.78,2023-09-20,38.89,5.74,UP,0.7,HIT,success,67.0,
824,NSC,Norfolk Southern Railway,Industrials,2023,2,2023-07-27,BMO,2023-07-27,235.34,2023-09-08,195.64,-16.87,DOWN,0.3,HIT,success,74.7,
825,NTAP,NetApp,Technology,2023,2,2022-11-30,AMC,2022-12-01,68.07,2023-01-17,64.77,-4.85,DOWN,0.3,HIT,success,76.4,
826,NTRS,Northern Trust,Financial Services,2023,2,2023-07-19,BMO,2023-07-19,81.28,2023-08-30,76.11,-6.36,DOWN,0.3,HIT,success,76.5,
827,NUE,Nucor,Basic Materials,2023,2,2023-07-25,BMO,2023-07-25,172.88,2023-09-06,168.6,-2.48,DOWN,0.3,HIT,success,69.2,
828,NVDA,Nvidia,Technology,2023,2,2022-08-25,AMC,2022-08-26,16.26,2022-10-10,11.67,-28.23,DOWN,0.2,HIT,success,67.5,
829,NWS,News Corp (Class B),Communication Services,2023,2,2023-02-10,AMC,2023-02-13,19.03,2023-03-28,16.74,-12.03,DOWN,0.3,HIT,success,75.0,
830,NWSA,News Corp (Class A),Communication Services,2023,2,2023-02-10,AMC,2023-02-13,18.87,2023-03-28,16.6,-12.03,DOWN,0.2,HIT,success,74.8,
831,NXPI,NXP Semiconductors,Technology,2023,2,2023-07-25,BMO,2023-07-25,219.89,2023-09-06,207.79,-5.5,UP,0.7,MISS,success,80.4,
832,O,Realty Income,Real Estate,2023,2,2023-08-04,AMC,2023-08-07,60.11,2023-09-19,54.0,-10.16,NEUTRAL,0.4,SKIP,success,87.8,
833,ODFL,Old Dominion,Industrials,2023,2,2023-07-26,BMO,2023-07-26,210.38,2023-09-07,216.38,2.85,UP,0.7,HIT,success,68.7,
834,OKE,ONEOK,Energy,2023,2,2023-08-08,BMO,2023-08-08,64.15,2023-09-20,67.01,4.46,UP,0.7,HIT,success,66.4,
835,OMC,Omnicom Group,Communication Services,2023,2,2023-07-19,AMC,2023-07-20,88.17,2023-08-31,81.01,-8.12,UP,0.7,MISS,success,71.9,
836,ON,ON Semiconductor,Technology,2023,2,2023-07-31,BMO,2023-07-31,107.75,2023-09-12,96.79,-10.17,UP,0.8,MISS,success,91.8,
837,ORCL,Oracle Corporation,Technology,2023,2,2022-12-13,AMC,2022-12-14,81.82,2023-01-30,87.35,6.76,UP,0.8,HIT,success,76.3,
838,ORLY,O'Reilly Auto Parts,Consumer Cyclical,2023,2,2023-07-27,BMO,2023-07-27,61.31,2023-09-08,63.89,4.21,UP,0.8,HIT,success,66.3,
839,OTIS,Otis Worldwide,Industrials,2023,2,2023-07-26,BMO,2023-07-26,90.73,2023-09-07,82.97,-8.55,UP,0.7,MISS,success,65.7,
840,OXY,Occidental Petroleum,Energy,2023,2,2023-08-04,AMC,2023-08-07,63.9,2023-09-19,65.81,2.99,NEUTRAL,0.6,SKIP,success,87.2,
841,PANW,Palo Alto Networks,Technology,2023,2,2023-02-22,AMC,2023-02-23,94.37,2023-04-06,95.97,1.7,UP,0.9,HIT,success,85.0,
842,PAYC,Paycom,Technology,2023,2,2023-08-02,AMC,2023-08-03,296.95,2023-09-15,277.92,-6.41,UP,0.7,MISS,success,61.8,
843,PAYX,Paychex,Industrials,2023,2,2022-12-22,BMO,2022-12-22,112.18,2023-02-07,117.87,5.07,UP,0.7,HIT,success,93.6,
844,PCAR,Paccar,Industrials,2023,2,2023-07-25,BMO,2023-07-25,86.31,2023-09-06,82.75,-4.12,UP,0.8,MISS,success,70.2,
845,PCG,PG&E Corporation,Utilities,2023,2,2023-07-27,BMO,2023-07-27,17.59,2023-09-08,16.96,-3.58,UP,0.7,MISS,success,71.1,
846,PEG,Public Service Enterprise Group,Utilities,2023,2,2023-08-01,BMO,2023-08-01,63.2,2023-09-13,60.89,-3.66,UP,0.7,MISS,success,83.5,
847,PEP,PepsiCo,Consumer Defensive,2023,2,2023-07-13,BMO,2023-07-13,187.53,2023-08-24,177.18,-5.52,UP,0.8,MISS,success,65.8,
848,PFE,Pfizer,Healthcare,2023,2,2023-08-01,BMO,2023-08-01,35.61,2023-09-13,34.08,-4.3,DOWN,0.3,HIT,success,79.7,
